,serial,id,bang,2019,20191,20192,20193,20194,20195,20196,20197,20198,20199,201910,201911,201912,2020,20201,20202,20203
29,29,ব্রাহ্মণবাড়িয়া,নবীনগর,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,ব্রাহ্মণবাড়িয়া,বাঞ্ছারামপুর,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,ব্রাহ্মণবাড়িয়া,বিজয়নগর,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,রাঙ্গামাটি,রাঙ্গামাটি সদর,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,রাঙ্গামাটি,কাপ্তাই,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,34,রাঙ্গামাটি,কাউখালী,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
35,35,রাঙ্গামাটি,বাঘাইছড়ি,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,রাঙ্গামাটি,বরকল,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,রাঙ্গামাটি,লংগদু,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,রাঙ্গামাটি,রাজস্থলী,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,রাঙ্গামাটি,বিলাইছড়ি,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,রাঙ্গামাটি,জুরাছড়ি,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,রাঙ্গামাটি,নানিয়ারচর,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,নোয়াখালী,নোয়াখালী সদর,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,নোয়াখালী,কোম্পানীগঞ্জ,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,নোয়াখালী,বেগমগঞ্জ,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,নোয়াখালী,হাতিয়া,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,নোয়াখালী,সুবর্ণচর,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,নোয়াখালী,কবিরহাট,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,নোয়াখালী,সেনবাগ,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,নোয়াখালী,চাটখিল,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,নোয়াখালী,সোনাইমুড়ী,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
