,Unnamed: 0,id,bang,2015,2016,2017,2018,2019,2020
1225,1225,দুর্গাপুর,ঝালুকা,0.0,0.0,2.0,14.0,9.0,0.0
1226,1226,দুর্গাপুর,মাড়িয়া,1.0,0.0,4.0,0.0,14.0,0.0
1227,1227,দুর্গাপুর,জয়নগর,0.0,0.0,0.0,2.0,3.0,0.0
1228,1228,মোহনপুর,ধুরইল,0.0,0.0,0.0,0.0,0.0,0.0
1229,1229,মোহনপুর,ঘষিগ্রাম,0.0,0.0,0.0,0.0,0.0,0.0
1230,1230,মোহনপুর,রায়ঘাটি,0.0,0.0,0.0,0.0,0.0,0.0
1231,1231,মোহনপুর,মৌগাছি,0.0,0.0,0.0,0.0,0.0,0.0
1232,1232,মোহনপুর,বাকশিমইল,0.0,0.0,0.0,0.0,0.0,0.0
1233,1233,মোহনপুর,জাহানাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
1234,1234,চারঘাট,ইউসুফপুর,0.0,0.0,0.0,0.0,19.0,0.0
1235,1235,চারঘাট,শলুয়া,0.0,0.0,0.0,0.0,0.0,0.0
1236,1236,চারঘাট,সরদহ,0.0,0.0,0.0,0.0,0.0,0.0
1237,1237,চারঘাট,নিমপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1238,1238,চারঘাট,চারঘাট,0.0,0.0,0.0,1.0,10.0,0.0
1239,1239,চারঘাট,ভায়ালক্ষ্মীপুর,0.0,0.0,0.0,0.0,0.0,0.0
1240,1240,পুঠিয়া,পুঠিয়া,0.0,0.0,0.0,1.0,37.0,0.0
1241,1241,পুঠিয়া,বেলপুকুরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1242,1242,পুঠিয়া,বানেশ্বর,0.0,0.0,0.0,0.0,19.0,0.0
1243,1243,পুঠিয়া,ভালুক গাছি,0.0,0.0,0.0,0.0,0.0,0.0
1244,1244,পুঠিয়া,শিলমাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1245,1245,পুঠিয়া,জিউপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1246,1246,বাঘা,বাজুবাঘা,0.0,0.0,0.0,0.0,0.0,0.0
1247,1247,বাঘা,গড়গড়ি,0.0,0.0,0.0,0.0,0.0,0.0
1248,1248,বাঘা,পাকুড়িয়া,0.0,0.0,0.0,0.0,6.0,0.0
1249,1249,বাঘা,মনিগ্রাম,1.0,0.0,1.0,5.0,156.0,4.0
1250,1250,বাঘা,বাউসা,0.0,0.0,0.0,0.0,2.0,0.0
1251,1251,বাঘা,আড়ানী,0.0,0.0,0.0,0.0,7.0,0.0
1252,1252,গোদাগাড়ী,গোদাগাড়ী,0.0,0.0,0.0,0.0,10.0,0.0
1253,1253,গোদাগাড়ী,মোহনপুর,0.0,0.0,1.0,0.0,8.0,0.0
1254,1254,গোদাগাড়ী,পাকড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1255,1255,গোদাগাড়ী,রিশিকুল,0.0,0.0,0.0,0.0,0.0,0.0
1256,1256,গোদাগাড়ী,গোগ্রাম,0.0,0.0,0.0,0.0,0.0,0.0
1257,1257,গোদাগাড়ী,মাটিকাটা,1.0,0.0,0.0,0.0,2.0,1.0
1258,1258,গোদাগাড়ী,দেওপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1259,1259,গোদাগাড়ী,বাসুদেবপুর,0.0,0.0,0.0,1.0,14.0,0.0
1260,1260,গোদাগাড়ী,আষাড়িয়াদহ,0.0,0.0,0.0,0.0,0.0,0.0
1261,1261,তানোর,কলমা,0.0,0.0,0.0,0.0,1.0,0.0
1262,1262,তানোর,বাধাইড়,0.0,0.0,0.0,0.0,0.0,0.0
1263,1263,তানোর,পাঁচন্দর,0.0,0.0,0.0,0.0,0.0,0.0
1264,1264,তানোর,সরঞ্জাই,0.0,0.0,0.0,0.0,0.0,0.0
1265,1265,তানোর,তালন্দ,0.0,0.0,0.0,0.0,0.0,0.0
1266,1266,তানোর,কামারগাঁ,0.0,0.0,0.0,1.0,1.0,0.0
1267,1267,তানোর,চান্দুড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1268,1268,বাগমারা,গোবিন্দপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1269,1269,বাগমারা,নরদাস,0.0,0.0,0.0,0.0,0.0,0.0
1270,1270,বাগমারা,দ্বীপপুর,0.0,0.0,0.0,0.0,0.0,0.0
1271,1271,বাগমারা,বড়বিহানলী,0.0,0.0,0.0,0.0,0.0,0.0
1272,1272,বাগমারা,আউচপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1273,1273,বাগমারা,শ্রীপুর,0.0,0.0,0.0,3.0,48.0,0.0
1274,1274,বাগমারা,বাসুপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1275,1275,বাগমারা,কাচাড়ী কোয়লিপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1276,1276,বাগমারা,শুভডাঙ্গা,0.0,0.0,0.0,0.0,0.0,0.0
1277,1277,বাগমারা,মাড়িয়া,1.0,0.0,4.0,0.0,14.0,0.0
1278,1278,বাগমারা,গণিপুর,0.0,0.0,0.0,0.0,2.0,0.0
1279,1279,বাগমারা,ঝিকড়া,0.0,0.0,0.0,0.0,0.0,0.0
1280,1280,বাগমারা,গোয়ালকান্দি,0.0,0.0,0.0,0.0,1.0,0.0
1281,1281,বাগমারা,হামিরকুৎসা,0.0,0.0,0.0,0.0,0.0,0.0
1282,1282,বাগমারা,যোগিপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1283,1283,বাগমারা,সোনাডাঙ্গা,0.0,0.0,0.0,0.0,18.0,0.0
1284,1284,নাটোর সদর,ব্রহ্মপুর,0.0,0.0,0.0,0.0,0.0,0.0
1285,1285,নাটোর সদর,মাধনগর,0.0,0.0,0.0,0.0,0.0,0.0
1286,1286,নাটোর সদর,খাজুরা,0.0,0.0,0.0,0.0,1.0,0.0
1287,1287,নাটোর সদর,পিপরুল,0.0,0.0,0.0,0.0,1.0,0.0
1288,1288,নাটোর সদর,বিপ্রবেলঘড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1289,1289,নাটোর সদর,ছাতনী,0.0,0.0,0.0,0.0,0.0,0.0
1290,1290,নাটোর সদর,তেবাড়িয়া,0.0,0.0,0.0,0.0,1.0,0.0
1291,1291,নাটোর সদর,দিঘাপতিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1292,1292,নাটোর সদর,লক্ষীপুর খোলাবাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1293,1293,নাটোর সদর,বড়হরিশপুর,0.0,0.0,0.0,0.0,0.0,0.0
1294,1294,নাটোর সদর,কাফুরিয়া,1.0,0.0,0.0,0.0,1.0,0.0
1295,1295,নাটোর সদর,হালসা,0.0,0.0,0.0,0.0,0.0,0.0
1296,1296,সিংড়া,শুকাশ,0.0,0.0,0.0,2.0,4.0,0.0
1297,1297,সিংড়া,ডাহিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1298,1298,সিংড়া,ইটালী,1.0,0.0,0.0,1.0,1.0,1.0
1299,1299,সিংড়া,কলম,1.0,1.0,0.0,7.0,52.0,0.0
1300,1300,সিংড়া,চামারী,0.0,0.0,0.0,0.0,7.0,0.0
1301,1301,সিংড়া,হাতিয়ানদহ,0.0,0.0,0.0,0.0,0.0,0.0
1302,1302,সিংড়া,লালোর,16.0,14.0,36.0,140.0,742.0,4.0
1303,1303,সিংড়া,শেরকোল,0.0,0.0,0.0,0.0,0.0,0.0
1304,1304,সিংড়া,তাজপুর,0.0,0.0,0.0,11.0,1.0,0.0
1305,1305,সিংড়া,চৌগ্রাম,0.0,0.0,0.0,0.0,0.0,0.0
1306,1306,সিংড়া,ছাতারদিঘী,0.0,0.0,0.0,0.0,0.0,0.0
1307,1307,সিংড়া,রামান্দখাজুরা,0.0,0.0,0.0,0.0,0.0,0.0
1308,1308,বড়াইগ্রাম,জোয়াড়ী,0.0,0.0,0.0,0.0,1.0,0.0
1309,1309,বড়াইগ্রাম,বড়াইগ্রাম,0.0,0.0,0.0,1.0,32.0,0.0
1310,1310,বড়াইগ্রাম,জোনাইল,0.0,0.0,0.0,0.0,3.0,0.0
1311,1311,বড়াইগ্রাম,নগর,15.0,2.0,60.0,84.0,1490.0,38.0
1312,1312,বড়াইগ্রাম,মাঝগাও,0.0,0.0,0.0,0.0,0.0,0.0
1313,1313,বড়াইগ্রাম,গোপালপুর,0.0,0.0,0.0,3.0,26.0,1.0
1314,1314,বড়াইগ্রাম,চান্দাই,0.0,0.0,0.0,0.0,0.0,0.0
1315,1315,বাগাতিপাড়া,পাঁকা,1.0,0.0,0.0,1.0,2.0,0.0
1316,1316,বাগাতিপাড়া,জামনগর,0.0,0.0,0.0,1.0,0.0,0.0
1317,1317,বাগাতিপাড়া,বাগাতিপাড়া,0.0,0.0,0.0,4.0,3.0,0.0
1318,1318,বাগাতিপাড়া,দয়ারামপুর,0.0,0.0,0.0,0.0,0.0,0.0
1319,1319,বাগাতিপাড়া,ফাগুয়ারদিয়াড়,0.0,0.0,0.0,0.0,0.0,0.0
1320,1320,লালপুর,লালপুর,0.0,0.0,0.0,1.0,6.0,0.0
1321,1321,লালপুর,ঈশ্বরদী,1.0,0.0,2.0,2.0,34.0,0.0
1322,1322,লালপুর,চংধুপইল,0.0,0.0,0.0,0.0,0.0,0.0
1323,1323,লালপুর,আড়বাব,0.0,0.0,0.0,0.0,0.0,0.0
1324,1324,লালপুর,বিলমাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1325,1325,লালপুর,দুয়ারিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1326,1326,লালপুর,ওয়ালিয়া,0.0,0.0,0.0,0.0,1.0,0.0
1327,1327,লালপুর,দুড়দুরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1328,1328,লালপুর,অর্জুনপুর বরমহাটী,0.0,0.0,0.0,0.0,0.0,0.0
1329,1329,লালপুর,কদিমচিলান,0.0,0.0,0.0,0.0,0.0,0.0
1330,1330,গুরুদাসপুর,নাজিরপুর,0.0,0.0,0.0,7.0,27.0,2.0
1331,1331,গুরুদাসপুর,বিয়াঘাট,0.0,0.0,0.0,0.0,0.0,0.0
1332,1332,গুরুদাসপুর,খুবজীপুর,0.0,0.0,0.0,0.0,0.0,0.0
1333,1333,গুরুদাসপুর,ধারাবারিষা,0.0,0.0,0.0,0.0,0.0,0.0
1334,1334,গুরুদাসপুর,মসিন্দা,0.0,0.0,0.0,1.0,0.0,0.0
1335,1335,গুরুদাসপুর,চাপিলা,0.0,0.0,0.0,3.0,3.0,0.0
1336,1336,আক্কেলপুর,রুকিন্দীপুর,0.0,0.0,0.0,0.0,0.0,0.0
1337,1337,আক্কেলপুর,সোনামূখী,0.0,0.0,0.0,0.0,0.0,0.0
1338,1338,আক্কেলপুর,তিলকপুর,0.0,0.0,0.0,0.0,3.0,0.0
1339,1339,আক্কেলপুর,রায়কালী,0.0,0.0,0.0,0.0,0.0,0.0
1340,1340,আক্কেলপুর,গোপীনাথপুর,0.0,0.0,0.0,0.0,3.0,0.0
1341,1341,কালাই,মাত্রাই,14.0,3.0,25.0,87.0,591.0,8.0
1342,1342,কালাই,আহম্মেদাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
1343,1343,কালাই,পুনট,0.0,0.0,0.0,0.0,2.0,0.0
1344,1344,কালাই,জিন্দারপুর,0.0,0.0,0.0,0.0,0.0,0.0
1345,1345,কালাই,উদয়পুর,0.0,0.0,0.0,0.0,0.0,0.0
1346,1346,ক্ষেতলাল,আলমপুর,0.0,0.0,0.0,3.0,0.0,0.0
1347,1347,ক্ষেতলাল,বড়াইল,0.0,0.0,0.0,0.0,1.0,0.0
1348,1348,ক্ষেতলাল, তুলশীগংগা,0.0,0.0,0.0,0.0,0.0,0.0
1349,1349,ক্ষেতলাল,মামুদপুর,0.0,0.0,0.0,0.0,0.0,0.0
1350,1350,ক্ষেতলাল,বড়তারা,0.0,0.0,0.0,0.0,0.0,0.0
1351,1351,পাঁচবিবি,বাগজানা,0.0,0.0,0.0,0.0,0.0,0.0
1352,1352,পাঁচবিবি,ধরঞ্জি,0.0,0.0,0.0,0.0,0.0,0.0
1353,1353,পাঁচবিবি,আয়মারসুলপুর,0.0,0.0,0.0,0.0,0.0,0.0
1354,1354,পাঁচবিবি,বালিঘাটা,0.0,0.0,0.0,0.0,0.0,0.0
1355,1355,পাঁচবিবি,আটাপুর,0.0,0.0,0.0,0.0,0.0,0.0
1356,1356,পাঁচবিবি,মোহাম্মদপুর,4.0,1.0,32.0,19.0,331.0,13.0
1357,1357,পাঁচবিবি,আওলাই,0.0,0.0,0.0,0.0,0.0,0.0
1358,1358,পাঁচবিবি,কুসুম্বা,0.0,0.0,0.0,0.0,1.0,0.0
1359,1359,জয়পুরহাট সদর,আমদই,2.0,0.0,1.0,1.0,55.0,0.0
1360,1360,জয়পুরহাট সদর,বম্বু,0.0,0.0,0.0,0.0,0.0,0.0
1361,1361,জয়পুরহাট সদর,দোগাছি,1.0,0.0,0.0,0.0,3.0,0.0
1362,1362,জয়পুরহাট সদর,পুরানাপৈল,0.0,0.0,0.0,0.0,0.0,0.0
1363,1363,জয়পুরহাট সদর,জামালপুর,0.0,1.0,1.0,10.0,214.0,3.0
1364,1364,জয়পুরহাট সদর,চকবরকত,0.0,0.0,0.0,0.0,0.0,0.0
1365,1365,জয়পুরহাট সদর,মোহাম্মদাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
1366,1366,জয়পুরহাট সদর,ধলাহার,0.0,0.0,0.0,0.0,0.0,0.0
1367,1367,জয়পুরহাট সদর,ভাদসা,0.0,0.0,0.0,0.0,2.0,0.0
1368,1368,চাঁপাইনবাবগঞ্জ সদর,আলাতুলী,0.0,0.0,0.0,0.0,0.0,0.0
1369,1369,চাঁপাইনবাবগঞ্জ সদর,বারঘরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1370,1370,চাঁপাইনবাবগঞ্জ সদর,মহারাজপুর,0.0,0.0,0.0,0.0,0.0,0.0
1371,1371,চাঁপাইনবাবগঞ্জ সদর,রানীহাটি,0.0,0.0,0.0,0.0,1.0,0.0
1372,1372,চাঁপাইনবাবগঞ্জ সদর,বালিয়াডাঙ্গা,0.0,0.0,0.0,3.0,25.0,0.0
1373,1373,চাঁপাইনবাবগঞ্জ সদর,গোবরাতলা,0.0,0.0,0.0,0.0,0.0,0.0
1374,1374,চাঁপাইনবাবগঞ্জ সদর,ঝিলিম,0.0,0.0,2.0,3.0,13.0,0.0
1375,1375,চাঁপাইনবাবগঞ্জ সদর,চর অনুপনগর,0.0,0.0,0.0,0.0,0.0,0.0
1376,1376,চাঁপাইনবাবগঞ্জ সদর,দেবীনগর,0.0,0.0,0.0,0.0,1.0,0.0
1377,1377,চাঁপাইনবাবগঞ্জ সদর,শাহজাহানপুর,0.0,1.0,2.0,0.0,25.0,2.0
1378,1378,চাঁপাইনবাবগঞ্জ সদর,ইসলামপুর,0.0,1.0,2.0,49.0,45.0,1.0
1379,1379,চাঁপাইনবাবগঞ্জ সদর,চরবাগডাঙ্গা,0.0,0.0,0.0,0.0,0.0,0.0
1380,1380,চাঁপাইনবাবগঞ্জ সদর,নারায়নপুর,0.0,0.0,0.0,0.0,3.0,0.0
1381,1381,চাঁপাইনবাবগঞ্জ সদর,সুন্দরপুর,0.0,0.0,0.0,0.0,0.0,0.0
1382,1382,গোমস্তাপুর,রাধানগর,0.0,0.0,0.0,1.0,14.0,0.0
1383,1383,গোমস্তাপুর,রহনপুর,0.0,0.0,0.0,0.0,0.0,0.0
1384,1384,গোমস্তাপুর,বোয়ালিয়া,0.0,0.0,0.0,0.0,18.0,0.0
1385,1385,গোমস্তাপুর,বাঙ্গাবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1386,1386,গোমস্তাপুর,পার্বতীপুর,0.0,0.0,1.0,1.0,16.0,0.0
1387,1387,গোমস্তাপুর,চৌডালা,0.0,0.0,0.0,0.0,0.0,0.0
1388,1388,গোমস্তাপুর,গোমস্তাপুর,0.0,0.0,1.0,0.0,1.0,0.0
1389,1389,গোমস্তাপুর,আলীনগর,0.0,0.0,0.0,0.0,0.0,0.0
1390,1390,নাচোল,ফতেপুর,0.0,0.0,1.0,2.0,10.0,0.0
1391,1391,নাচোল,কসবা,0.0,1.0,2.0,9.0,20.0,0.0
1392,1392,নাচোল,নেজামপুর,0.0,0.0,0.0,0.0,0.0,0.0
1393,1393,নাচোল,নাচোল,0.0,0.0,0.0,0.0,5.0,0.0
1394,1394,ভোলাহাট,ভোলাহাট,0.0,0.0,0.0,0.0,1.0,0.0
1395,1395,ভোলাহাট,জামবাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1396,1396,ভোলাহাট,গোহালবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1397,1397,ভোলাহাট,দলদলী,0.0,0.0,0.0,0.0,0.0,0.0
1398,1398,শিবগঞ্জ,বিনোদপুর,0.0,0.0,0.0,0.0,3.0,0.0
1399,1399,শিবগঞ্জ,চককির্তী,0.0,0.0,0.0,0.0,0.0,0.0
1400,1400,শিবগঞ্জ,দাইপুকুরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1401,1401,শিবগঞ্জ,ধাইনগর,0.0,0.0,0.0,0.0,0.0,0.0
1402,1402,শিবগঞ্জ,দুর্লভপুর,0.0,0.0,0.0,0.0,0.0,0.0
1403,1403,শিবগঞ্জ,ঘোড়াপাখিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1404,1404,শিবগঞ্জ,মোবারকপুর,0.0,0.0,0.0,0.0,0.0,0.0
1405,1405,শিবগঞ্জ,মনাকষা,0.0,0.0,0.0,1.0,1.0,0.0
1406,1406,শিবগঞ্জ,নয়ালাভাঙ্গা,0.0,0.0,0.0,0.0,0.0,0.0
1407,1407,শিবগঞ্জ,পাঁকা,1.0,0.0,0.0,1.0,2.0,0.0
1408,1408,শিবগঞ্জ,ছত্রাজিতপুর,0.0,0.0,0.0,0.0,0.0,0.0
1409,1409,শিবগঞ্জ,শাহাবাজপুর,0.0,0.0,0.0,0.0,0.0,0.0
1410,1410,শিবগঞ্জ,শ্যামপুর,1.0,0.0,4.0,12.0,95.0,1.0
1411,1411,শিবগঞ্জ,কানসাট,0.0,0.0,0.0,0.0,0.0,0.0
1412,1412,শিবগঞ্জ,উজিরপুর,0.0,0.0,0.0,0.0,17.0,0.0
1413,1413,মহাদেবপুর,মহাদেবপুর,0.0,0.0,0.0,0.0,8.0,0.0
1414,1414,মহাদেবপুর,হাতুড়,0.0,0.0,0.0,0.0,0.0,0.0
1415,1415,মহাদেবপুর,খাজুর,0.0,0.0,0.0,0.0,1.0,0.0
1416,1416,মহাদেবপুর,চাঁন্দাশ,0.0,0.0,0.0,0.0,0.0,0.0
1417,1417,মহাদেবপুর,এনায়েতপুর,0.0,1.0,0.0,35.0,48.0,0.0
1418,1418,মহাদেবপুর,সফাপুর,0.0,0.0,0.0,0.0,0.0,0.0
1419,1419,মহাদেবপুর,উত্তরগ্রাম,60.0,21.0,208.0,523.0,3612.0,116.0
1420,1420,মহাদেবপুর,চেরাগপুর,0.0,0.0,0.0,0.0,0.0,0.0
1421,1421,মহাদেবপুর,ভীমপুর,0.0,0.0,0.0,1.0,0.0,0.0
1422,1422,মহাদেবপুর,রাইগাঁ,0.0,0.0,0.0,0.0,0.0,0.0
1423,1423,বদলগাছী,বদলগাছী,1.0,0.0,0.0,0.0,17.0,0.0
1424,1424,বদলগাছী,মথুরাপুর,0.0,0.0,0.0,0.0,5.0,0.0
1425,1425,বদলগাছী,পাহারপুর,0.0,0.0,0.0,0.0,0.0,0.0
1426,1426,বদলগাছী,মিঠাপুর,0.0,0.0,0.0,0.0,0.0,0.0
1427,1427,বদলগাছী,কোলা,0.0,0.0,0.0,0.0,2.0,0.0
1428,1428,বদলগাছী,বিলাশবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1429,1429,বদলগাছী,আধাইপুর,0.0,0.0,0.0,0.0,0.0,0.0
1430,1430,বদলগাছী,বালুভরা,0.0,0.0,0.0,0.0,0.0,0.0
1431,1431,পত্নিতলা,পত্নীতলা,0.0,0.0,0.0,0.0,4.0,0.0
1432,1432,পত্নিতলা,নিমইল,0.0,0.0,0.0,0.0,0.0,0.0
1433,1433,পত্নিতলা,দিবর,7.0,1.0,12.0,48.0,289.0,20.0
1434,1434,পত্নিতলা,আকবরপুর,0.0,0.0,0.0,0.0,0.0,0.0
1435,1435,পত্নিতলা,মাটিন্দর,0.0,0.0,0.0,0.0,0.0,0.0
1436,1436,পত্নিতলা,কৃষ্ণপুর,0.0,0.0,0.0,0.0,8.0,0.0
1437,1437,পত্নিতলা,পাটিচড়া,0.0,0.0,0.0,0.0,0.0,0.0
1438,1438,পত্নিতলা,নজিপুর,0.0,0.0,0.0,0.0,1.0,0.0
1439,1439,পত্নিতলা,ঘষনগর,0.0,0.0,0.0,0.0,0.0,0.0
1440,1440,পত্নিতলা,আমাইড়,0.0,0.0,0.0,0.0,0.0,0.0
1441,1441,পত্নিতলা,শিহারা,0.0,0.0,0.0,0.0,0.0,0.0
1442,1442,ধামইরহাট,ধামইরহাট,0.0,0.0,0.0,0.0,4.0,0.0
1443,1443,ধামইরহাট,আলমপুর,0.0,0.0,0.0,3.0,0.0,0.0
1444,1444,ধামইরহাট,উমার,0.0,0.0,1.0,14.0,6.0,0.0
1445,1445,ধামইরহাট,আড়ানগর,0.0,0.0,0.0,0.0,0.0,0.0
1446,1446,ধামইরহাট,জাহানপুর,0.0,0.0,0.0,0.0,3.0,0.0
1447,1447,ধামইরহাট,ইসবপুর,0.0,0.0,0.0,0.0,0.0,0.0
1448,1448,ধামইরহাট,খেলনা,5.0,1.0,0.0,2.0,46.0,0.0
1449,1449,ধামইরহাট,আগ্রাদ্বিগুন,0.0,0.0,0.0,0.0,0.0,0.0
1450,1450,নিয়ামতপুর,হাজীনগর,0.0,0.0,0.0,0.0,0.0,0.0
1451,1451,নিয়ামতপুর,চন্দননগর,0.0,0.0,0.0,24.0,4.0,0.0
1452,1452,নিয়ামতপুর,ভাবিচা,2.0,1.0,1.0,9.0,71.0,0.0
1453,1453,নিয়ামতপুর,নিয়ামতপুর,0.0,0.0,0.0,1.0,6.0,0.0
1454,1454,নিয়ামতপুর,রসুলপুর,0.0,0.0,0.0,0.0,13.0,0.0
1455,1455,নিয়ামতপুর,পাড়ইল,0.0,0.0,0.0,0.0,0.0,0.0
1456,1456,নিয়ামতপুর,শ্রীমন্তপুর,0.0,0.0,0.0,0.0,1.0,0.0
1457,1457,নিয়ামতপুর,বাহাদুরপুর,0.0,0.0,0.0,2.0,25.0,0.0
1458,1458,মান্দা,ভারশো,0.0,0.0,0.0,0.0,0.0,0.0
1459,1459,মান্দা,ভালাইন,0.0,1.0,1.0,0.0,3.0,0.0
1460,1460,মান্দা,পরানপুর,0.0,0.0,0.0,0.0,2.0,0.0
1461,1461,মান্দা,মান্দা,0.0,0.0,1.0,1.0,3.0,0.0
1462,1462,মান্দা,গনেশপুর,0.0,0.0,0.0,0.0,0.0,0.0
1463,1463,মান্দা,মৈনম,0.0,0.0,0.0,0.0,0.0,0.0
1464,1464,মান্দা,প্রসাদপুর,0.0,0.0,0.0,0.0,0.0,0.0
1465,1465,মান্দা,কুসুম্বা,0.0,0.0,0.0,0.0,1.0,0.0
1466,1466,মান্দা,তেঁতুলিয়া,0.0,1.0,0.0,0.0,13.0,2.0
1467,1467,মান্দা,নূরুল্যাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
1468,1468,মান্দা,কালিকাপুর,0.0,0.0,0.0,0.0,2.0,0.0
1469,1469,মান্দা,কাঁশোকাপুর,0.0,0.0,0.0,0.0,0.0,0.0
1470,1470,মান্দা,কশব,0.0,0.0,0.0,0.0,0.0,0.0
1471,1471,মান্দা,বিষ্ণপুর,0.0,0.0,0.0,0.0,1.0,0.0
1472,1472,আত্রাই,শাহাগোলা,0.0,0.0,0.0,0.0,0.0,0.0
1473,1473,আত্রাই,ভোঁপড়া,0.0,0.0,0.0,0.0,0.0,0.0
1474,1474,আত্রাই,আহসানগঞ্জ,0.0,0.0,0.0,0.0,7.0,0.0
1475,1475,আত্রাই,পাঁচুপুর,0.0,0.0,0.0,0.0,0.0,0.0
1476,1476,আত্রাই,বিশা,0.0,0.0,0.0,0.0,1.0,2.0
1477,1477,আত্রাই,মনিয়ারী,0.0,0.0,0.0,0.0,0.0,0.0
1478,1478,আত্রাই,কালিকাপুর,0.0,0.0,0.0,0.0,2.0,0.0
1479,1479,আত্রাই,হাটকালুপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1480,1480,রাণীনগর,খট্টেশ্বর রাণীনগর,0.0,0.0,0.0,0.0,1.0,0.0
1481,1481,রাণীনগর,কাশিমপুর,0.0,1.0,12.0,1.0,25.0,0.0
1482,1482,রাণীনগর,গোনা,1.0,0.0,1.0,3.0,88.0,0.0
1483,1483,রাণীনগর,পারইল,0.0,0.0,0.0,0.0,0.0,0.0
1484,1484,রাণীনগর,বরগাছা,0.0,0.0,0.0,0.0,0.0,0.0
1485,1485,রাণীনগর,কালিগ্রাম,1.0,0.0,0.0,1.0,37.0,3.0
1486,1486,রাণীনগর,একডালা,0.0,0.0,1.0,0.0,0.0,0.0
1487,1487,রাণীনগর,মিরাট,0.0,0.0,3.0,0.0,14.0,0.0
1488,1488,নওগাঁ সদর,বর্ষাইল,1.0,0.0,57.0,36.0,359.0,5.0
1489,1489,নওগাঁ সদর,কির্ত্তিপুর,0.0,0.0,0.0,0.0,0.0,0.0
1490,1490,নওগাঁ সদর,বক্তারপুর,0.0,0.0,0.0,0.0,1.0,0.0
1491,1491,নওগাঁ সদর,তিলোকপুর,0.0,0.0,0.0,0.0,0.0,0.0
1492,1492,নওগাঁ সদর,হাপানিয়া,0.0,0.0,0.0,1.0,0.0,0.0
1493,1493,নওগাঁ সদর,দুবলহাটী,0.0,0.0,0.0,0.0,0.0,0.0
1494,1494,নওগাঁ সদর,বোয়ালিয়া,0.0,0.0,0.0,0.0,18.0,0.0
1495,1495,নওগাঁ সদর,হাঁসাইগাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1496,1496,নওগাঁ সদর,চন্ডিপুর,0.0,0.0,0.0,0.0,4.0,0.0
1497,1497,নওগাঁ সদর,বলিহার,0.0,0.0,0.0,0.0,5.0,0.0
1498,1498,নওগাঁ সদর,শিকারপুর,0.0,0.0,0.0,0.0,1.0,0.0
1499,1499,নওগাঁ সদর,শৈলগাছী,0.0,0.0,0.0,0.0,0.0,0.0
1500,1500,পোরশা,নিতপুর,0.0,0.0,0.0,0.0,0.0,0.0
1501,1501,পোরশা,তেঁতুলিয়া,0.0,1.0,0.0,0.0,13.0,2.0
1502,1502,পোরশা,ছাওড়,0.0,0.0,0.0,0.0,0.0,0.0
1503,1503,পোরশা,গাঙ্গুরিয়া,0.0,0.0,0.0,0.0,1.0,0.0
1504,1504,পোরশা,ঘাটনগর,0.0,0.0,0.0,0.0,0.0,0.0
1505,1505,পোরশা,মশিদপুর,0.0,0.0,0.0,0.0,0.0,0.0
1506,1506,সাপাহার,সাপাহার,0.0,0.0,0.0,1.0,13.0,0.0
1507,1507,সাপাহার,তিলনা,0.0,0.0,0.0,5.0,97.0,3.0
1508,1508,সাপাহার,আইহাই,0.0,0.0,0.0,0.0,1.0,0.0
1509,1509,সাপাহার,শিরন্টী,0.0,0.0,0.0,0.0,0.0,0.0
1510,1510,সাপাহার,গোয়ালা,0.0,0.0,0.0,0.0,2.0,0.0
1511,1511,সাপাহার,পাতাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
