serial,id,bang,2019,20191,20192,20193,20194,20195,20196,20197,20198,20199,201910,201911,201912,2020,20201,20202,20203
33,4,কাপ্তাই,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,4,কাউখালী,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
35,4,বাঘাইছড়ি,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4,বরকল,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4,লংগদু,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,4,রাজস্থলী,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4,বিলাইছড়ি,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,জুরাছড়ি,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4,নানিয়ারচর,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,5,নোয়াখালী সদর,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
43,5,কোম্পানীগঞ্জ,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,5,বেগমগঞ্জ,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
45,5,হাতিয়া,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,5,সুবর্ণচর,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,5,কবিরহাট,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,5,সেনবাগ,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,5,চাটখিল,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,5,সোনাইমুড়ী,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,6,হাইমচর,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,6,কচুয়া,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0
53,6,শাহরাস্তি	,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,6,চাঁদপুর সদর,179.0,0.0,2.0,2.0,0.0,1.0,0.0,11.0,135.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
55,6,মতলব দক্ষিণ,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
56,6,হাজীগঞ্জ,74.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
